labels,key_words,review
13,缩水,洗了皱巴巴，还缩水了
13,洗两次变大了,洗两次变大了
14,质量不好,质量不好，穿了几次衣服就烂了
14,质量不尽人意,质量有点不尽人意，款式倒是不错
14,质量不强,衣服样子可以质量不强
14,质量不太好,收到货了几天拆出来一看质量不太好
14,质量不怎么样,白色衣服质量不怎么样，黑色还可以，客服是个小学生
24,试穿大小合适,衣服收到了，物流速度很快，试穿了下大小合适，感觉质量还算可以，穿着起来还算是舒服的
24,手感也不错,T恤面料透气，大小合身，颜色非常喜欢，手感也不错，发货速度非常快。
5,设计有问题,先不说这个材质怎么样把，这个产品可能设计有问题，根据客服的解释是这样，宽松的款式，宽松到袖子可以165/150的身材2个手臂都可以穿了，
5,款式太差了,先不说做工与颜色，款式太差了！太差了！
18,南极人差的多,现在买到的南极人比前几年的差的多，不再买了。
24,舒服穿起来,T恤收到了，穿起来很舒服，不起球的面料，京东自营质量一直都给力
14,质量到是还可以,衣服质量到是还可以
14,质量很一般,价格相比质量很一般，穿两次行了
14,质量可以,物品质量可以，物流太慢
30,方便特别,相当不错，洗的时候特别方便，而且很快就干了
32,客服态度好，,我给孩子买的开学穿，买大啦，退了又换得，客服态度好，商家也很给力，然后我又买小一号的 ，不是特薄很满意。
14,质量没有想象的好,质量没有想象的好，还不如在地摊上买的
9,个人信息泄漏,泄漏个人信息给第三方，已爆通讯录发短信威胁恐吓骚扰自己及家人同事亲戚朋友
9,个人信息严重,泄露个人信息   给村委会级本人家人朋友造成严重的生活不便
9,个人信息欺诈,泄露个人信息，诽谤他人，传播虚假信息，欺诈。
9,虚假信息欺诈,泄露个人信息，诽谤他人，传播虚假信息，欺诈。
9,个人信息泄露,泄露个人信息，让第三方催收打电话威胁我，平台道歉
9,个人信息严重困扰,泄露个人信息法  爆通讯录  打电话到公司  给我个人生活工作造成严重困扰  无法正常上班   要求停止骚扰打电话到公司   道歉
26,做工非常精致,性价比非常高?，可以放心购买?，做工非常精致?，值得购买?！
30,遮阳效果不错,性价比高，穿着很透气，遮阳效果不错，钓鱼骑车跑步都很好
5,图标印歪了,胸前的图标印歪了
5,袖口,袖口比裤口都大
17,袖囗宽，,袖囗宽，弹力差
17,袖子太大,袖子太大，
5,袖子像水桶,袖子像水桶，质量也不好，差差
24,舒服穿上,t恤收到了，质量很好，款式很好看，穿上很舒服。
5,宣传不一致,宣传和产品不一致 买的两件一样的 收到货两件手感完全不一样 连顶部logo都不一致 明显一件好一件差
14,质量一般,白色衣服颜色泛黄，不是纯白，质量一般
8,态度很差,选个邮政，送货好多天，到了南昌后五天才送货，还不支持退货，服务态度很差
10,退货不支持,选个邮政，送货好多天，到了南昌后五天才送货，还不支持退货，服务态度很差
14,质量一般,南极人的睡衣一定要买大几码，因为上次买的缩水了，质量一般吧像是麻的，不建议南极人买睡衣再也不买了
24,舒服穿上就很,冰冰凉凉，穿上就很舒服，贼啦凉快，做工也可以的，
30,很方便,炎热的夏天，防晒服是必备用品了，材质轻薄又防晒，折叠起来只有拳头大小，很方便。
5,颜@差比较大,颜@差比较大，慎买
5,颜@差差有点大,颜@差有点大，上身效果大打~，说好的银灰色，然而是偏亮蓝色，给爸爸买的，他不是很满意，这色差太大了，苹果原相机拍的，这个颜色显得太年轻化了，不太适合，总之色差是真的大！！！颜色差评，其他还好。尺码合适薄厚程度：可以这是卖家图和上身图比较太鲜亮了
17,颜色比较正,颜色比较正，上身效果很好，没有瑕疵，款式设计潮流，尺码标准，面料柔软，五星好评。
29,上身效果很好,颜色比较正，上身效果很好，没有瑕疵，款式设计潮流，尺码标准，面料柔软，五星好评。
5,颜色不白,颜色不白，发黄的白色
5,颜色不符,颜色不符，偏大
17,颜色凑活,颜色凑活   透气性强   性价比高   值得购买
17,颜色还行吧,颜色还行吧
5,颜色偏差,颜色偏差，没有以前材质好了
5,还行，还行,样式还行，就是这个质量不敢说了，还没试穿就这样了。
14,质量一般般,质量一般般的东西，就那么穿穿吧，不讲究的人可以买
14,质量真的太一般,质量真的太一般
17,设计一般,一般 ，这衣服设计有毛病
18,晒般，,一般，不知道到底能不能防晒
14,质量真心算不上好,衣服不咋地  跟爆款的内衣差不多   质量真心算不上好
15,质感一般,一般，没什么质感，，
24,舒服穿着,t恤收到了，做工非常精细，面料是纯棉的，很柔软穿着非常舒服，老公和两个老爸一人一件，价格也特实惠。
24,舒适穿着,穿着舒适，材质柔软，版型很好，京东购物方便、快捷！
13,缩水严重,一般吧，毕竟这个价！建议买大一码因为缩水严重，要不然洗一次后就变太短了
15,面料一般般,一般吧，面料和做工都一般般。
29,版型比较宽松,材质：棉的，贴身好穿版型：比较宽松有防伪标牌，包装很好，值得购买。
29,版型纯色,材质：很舒服版型：纯色，百搭各种穿搭
29,版型都很好,尺寸大小合适，纯棉，舒适度、版型都很好，下次再来买。
29,版型非常好,材质：纯棉，手感非常好是否舒适：穿着舒服尺码大小：大小合体版型：版型非常好，下次还会再来
24,舒适穿着,穿着舒适，物美价廉，感谢京东商城物流服务
15,布料一般般,一般般，没想象的好，线头好多，还有各种黑色小点，仔细看不是脏污，就是布料问题，掺进去黑色线啦
29,版型还可以,版型还可以，颜色很正，面料舒适，同事也很喜欢，准备推荐。
17,颜色不正,一般般，颜色不正
24,透凉不闷热,衣服穿起来很舒服，防晒效果挺好的，透凉不闷热
15,变形严重,一般般吧，洗了两次越穿越松，不贴身，挽过几次袖子过后袖口已经严重变形了，失望
24,透气性比较好,衣服很薄，透气性比较好。夏天再也不怕晒黑了。
29,版型好，,版型：好，是否舒适：穿起舒适尺码大小：小合适 快递很快，服务满意
24,透气性不错,我的身高体重：178尺码大小：l透气性：不错，很透气试穿效果：舒适
7,客户没人回复,一个半月没有收到货，都自动确认到货了，问客户没人回复
24,透气性非常棒,我的身高体重：170尺码大小：L面料类型：非常棒面料质感：非常棒透气性：非常棒试穿效果：非常棒
14,做工非常一般,做工非常一般，肩膀像有翅膀一样上翘
7,客服,一个星期我都没收到货，今天催促客服好多次，下午竟然显示订单已完成待评价，客服一路就是查查记录都没有实际性的回复。你们这般神操作不知道怎么说了
17,颜色不一样,一件颜色不一样
4,吊牌不一样,吊牌与内标不一样
18,正品应该,一件正品，一件应该正品。
29,版型好看,尺码大小合适 穿上也舒服 做工很不错 没有多余的线头 版型好看 非常喜欢
33,隐私一点都看不出来,一开始担心隐私问题，拿到的时候一点都看不出来里面装的什么，真的是太好了
8,态度差，,一起下单买了两件，一件质量有问题，客服态度差，
5,袖口这么大啊,一星都不想给，穿了两天，我想问问你家衣服袖口撑的这么大啊
24,透气性很好,衣服很舒服，透气性很好
23,物流有点慢,一星都不想给，物流有点慢了，七天才到
29,版型好看,简洁时尚，版型好看，做工精细，上身很合身，尺码标准，颜色和图片效果一样，面料摸起来很舒服
30,京东自营喜欢,一直以来都喜欢在京东自营购买商品，质量有保证，售后有保障，物流也是相当快，很不错的购物体验！
24,透气性很强,衣服透气性很强，面料材质很好，做工精细，没有线头
5,领口老汉衫,一直在京东购物，感觉自营商品质量有所下降。衣服上有很多黑点、还有异味像旧衣服，领口大的像背心整个一老汉衫。
29,版型很好,穿着舒适，材质柔软，版型很好，京东购物方便、快捷！
5,版型不正,衣服版型不正，整个衣服是斜着的，穿在身上很难受
24,透气性极佳,透气性：极佳试穿效果：很好面料质感：舒服尺码大小：很合身
24,透气性能非常的好,透气性能非常的好，面料不错，穿上正好合身
15,缩水严重,衣服不错，就是缩水比较严重，建议买大一号的衣服，白色缩水严重
20,客服要听,衣服不错，要听客服的话，不然尺码会大！
26,做工都很好,衣服不错，做工、面料都很好，这是第二次买了，需要的朋友可以下单。
17,版型还行,衣服不错，做工精细，版型还行，卖家服务很好
26,做工精细,衣服不错，做工精细，版型好看，卖家服务很好
29,版型很好看,版型：很好看，码也挺准的
24,衣服很薄很透气,衣服很薄很透气，穿在身上挺舒服的，还会再回购
10,返现醉了,衣服才第二天就破了，客服让返现修补，衣服补好后却不给返现，遇到这种事情也是醉了！
25,不缩水,衣服材质很不错，以前穿的正好洗过之后不缩水，原来也比较舒服，纯白色，这样可靠的可以购买我一次购买了两件重要的打底。京东方便
24,衣服很合适,衣服很合适，性价比也超高，建议购买，舒适度也适中
5,颜色不对,衣服尺寸不准偏小，颜色也不对
30,描述一致,衣服尺码，颜色与描述一致，面料舒适，物流速度快，很满意的一次购物
24,质量合体,我试了试，体恤衫质量很不错，柔软舒适 合体，我感觉满意的。
14,做工很一般,质量一般，做工很一般，价格略微有点贵，但风格简约实用。
14,做工一般,尺码不合适，做工一般！
14,做工一般般,一般吧，面料和做工都一般般。
29,版型很正,是否舒适：很舒适尺码大小：刚刚好材质：很柔软版型：很正，推荐大家放心购买，非常赞?
14,做工有点儿粗,穿了两水了再来评价的，这款防晒衣穿在衣服上挺舒服的，也能有效防晒，而且衣服也很轻盈，但做工有点儿粗糙，质量估计也不怎么好，同样的价格在别的网站上可能能买三件了。
14,做工有点儿粗糙,穿了两水了再来评价的，这款防晒衣穿在衣服上挺舒服的，也能有效防晒，而且衣服也很轻盈，但做工有点儿粗糙，质量估计也不怎么好，同样的价格在别的网站上可能能买三件了。
27,100%全棉,100%全棉，穿的舒服，客服很好，快递给力
27,不褪色洗了,收到了，穿着舒服合身，颜色很正，没有色差，洗了不褪色，不起球，款式百搭，很满意的一次购物。
27,布料很不错,特意穿了好几天来评论的。布料很不错，走线很密实，也不会掉色。穿在身上很舒适，物超所值
27,布料柔和,纯棉的贴身打底衫，很柔和的布料！值得推荐！
27,材料不错,跟顺丰一样的速度。衣服是正品，有保障，比外面实体店卖的便宜许多，我按照网店里面的选的尺寸，买回来到手试穿了，款式很好看，上身效果非常好，很薄，很适合夏天穿着。材料不错，特别喜欢。小伙伴们值得拥有，穿着清爽啦。
27,材质纯棉,材质：纯棉，手感非常好是否舒适：穿着舒服尺码大小：大小合体版型：版型非常好，下次还会再来
27,材质很柔软,材质很柔软，质感很舒服，穿着很合身。物流很快，大爱！
27,材质很柔软,是否舒适：很舒适尺码大小：刚刚好材质：很柔软版型：很正，推荐大家放心购买，非常赞?
29,版型漂亮,半袖面料很好，版型漂亮。下水洗了不变形，不掉色，非常好。
27,材质很舒服,材质：很舒服版型：纯色，百搭各种穿搭
35,到了非常快,衣服到了非常快啊，刚拿到手就上身试了试，
27,材质很舒服,材质：面料很舒服，摸着比较有手感。版型：版型对应恰到好处。
29,版型恰到好处。,材质：面料很舒服，摸着比较有手感。版型：版型对应恰到好处。
27,材质棉的,材质：棉的，贴身好穿版型：比较宽松有防伪标牌，包装很好，值得购买。
27,材质全棉的,是否舒适：很舒适尺码大小：合适材质：全棉的版型：不错的
7,客服没什么用,衣服都没收到就被签收，还不知道谁签收的，找客服也没什么用，都不管，下次不会用这个软件了
27,材质柔软,t恤质量很好是正品，纯棉材质柔软舒适透气吸汗，款式简约大气，尺码标准上身效果很好
29,上身效果很好,t恤质量很好是正品，纯棉材质柔软舒适透气吸汗，款式简约大气，尺码标准上身效果很好
27,材质柔软,材质柔软，穿着非常舒服，做工不错，没有异味，大小非常合适，款式时尚，质量非常棒。
27,材质柔软,穿着舒适，材质柔软，版型很好，京东购物方便、快捷！
17,款式颜色也还好,衣服感觉还可以，款式颜色也还好，大小也合适！
27,材质上乘,材质：材质上乘摸到很柔软不错版型：款式适合各个年龄穿着
27,穿着很舒服,面料质感：穿着很舒服，号码也正常。
27,纯棉,尺寸大小合适，纯棉，舒适度、版型都很好，下次再来买。
17,好看算好,衣服还算好看，大家快来买买买！
29,版型时尚好看,衣服收到了，穿了挺合身的，质量非常好，亚麻面料柔软舒适，版型时尚好看，做工精细，性价比很高
17,设计感较有,衣服好看，较有设计感。传起来真的非常好看，很优雅。
27,纯棉,衣服纯棉  在里面穿很合适   尺码刚刚好
35,觉得很快,衣服很薄，穿上很轻。衣料也还可以，尺码挺合适的，我觉得穿在身上很不错。快递也很快
29,穿在身很不错,衣服很薄，穿上很轻。衣料也还可以，尺码挺合适的，我觉得穿在身上很不错。快递也很快
27,纯棉的,确实是纯棉的，手感很好，物美价优。
27,纯棉很好,t恤质量很好，是纯棉的，尺码也很标准，老公很喜欢
27,纯棉应该是,衣服手感不错，应该是纯棉的，码准。宽松版。本人165
27,纯朴厚实,物美价廉，纯朴厚实，宽松柔软。
27,掉色，不,半袖面料很好，版型漂亮。下水洗了不变形，不掉色，非常好。
27,掉色没有出现,摸着手感就非常的不错，已经下水洗了的，也没有出现掉色的情况。
27,掉色也不,黑色的洗了也不掉色！
35,物流也很快,衣服很好，大小合适，物流也很快，不错不错，下次再来！
32,客服态度很好,客服态度很好，很有耐心的解答问题，然后这个衣服质量的话，这个价钱能发块布就不错了。
29,穿在身上非常的帅气,穿在身上也非常的帅气，面料也很好，做工很精细，没有多余的线头。
29,穿着很好看,收到老公就试穿了一下，大小挺合适的，他穿着也很好看。客服服务态度点赞。
30,京东相信,衣服很好，相信京东品质，春节物流也很快
30,京东方便快捷,衣服很好，值得购买，京东商城网购就是方便快捷质量安全有保障。
27,感觉不错,感觉不错?物流速度很快，不知道穿在身上感觉好不好，黑色的太脏了
27,料子都不错,t恤衫质量很好，有弹性不是特别薄的，做工料子都不错，手感柔软穿着很舒服满意的购物。快递速度昨天下单今天就送到了。
35,收到很快收到,衣服很快收到，做工精细，超出我的预期。
26,做工精细,衣服很快收到，做工精细，超出我的预期。
27,料子很厚实,料子很厚实，打底单穿都很好。信赖京东自营。
25,洗衣机容易谢,衣服很舒服，价格便宜，也不心疼，洗衣机洗容易谢
15,掉色略微,衣服厚了点，略微有点掉色。
27,料子摸起来很舒服,物流速度真的很快，料子摸起来很舒服
35,快递务周到、速度快,衣服看上去作工精致，手摸上感觉不错，价廉物美。京东快递服务周到、速度快。
26,作工精致,衣服看上去作工精致，手摸上感觉不错，价廉物美。京东快递服务周到、速度快。
17,款式不好看,衣服款式不好看领口太大了，不合身有点松垮
7,客服联系不上,衣服辣鸡的不得了'还联系不上客服'根本没有人工服务'辣鸡
27,料子也好,面料质感：穿上刚刚好，，很舒服，料子也好，摸着手感不错
23,快递速度还可以,衣服没收到，快递速度还可以
18,口袋没有,衣服没有口袋 拍时候注意
5,颜色不对,衣服没有口袋 银灰颜色不对 银灰色衣服偏红 辣鸡
18,口袋不方便,衣服没有口袋，不方便
27,面科质感很好,刚收到，尺码大小合适，面科质感很好，商家发货挺快，不错???
27,面料纯棉,纯棉面料，穿着舒适透气，尺码标准合适，款式简洁大方，很赞
30,性价比很高,衣服摸着手感很好，穿在身上很好看，很洋气，哈哈，布料摸着是纯棉的，穿着很舒服，性价比很高。
27,面料纯棉的,t恤收到了，做工非常精细，面料是纯棉的，很柔软穿着非常舒服，老公和两个老爸一人一件，价格也特实惠。
27,面料纯棉的,尺码刚刚好，还不错！面料是纯棉的，很舒适的！
26,线头没有多余,衣服前几天就收到了，衣服摸着很柔软，没有多余的那种线头，洗了后没有缩水，质感还不错。
25,缩水没有,衣服前几天就收到了，衣服摸着很柔软，没有多余的那种线头，洗了后没有缩水，质感还不错。
27,面料非常棒,衣服收到了，面料质感非常棒，透气性好，穿起来非常舒服
27,面料非常好,面料质感：衣服非常好，面料摸着很舒服
27,面料非常满意,面料类型：非常满意
27,面料非常舒服,款式很新颖，做工精致，面料摸起来也非常舒服，大小试穿了一下很合适，没有色差
23,配送没有丢货,衣服上面比较脏，配送没有丢货了。
23,衣服上面比较脏,衣服上面比较脏，配送没有丢货了。
26,做工精细,衣服上身效果非常不错，大小合适，面料柔软舒适，做工精细，价格合理，个性时尚，手感很好，很满意。
27,面料好，,全棉T恤，面料好，物美价廉，上身效果不错。
29,穿着时尚得体,面料柔软，做工精细，款式新颖，穿着时尚得体，值得信赖的品牌，5分好评
26,做工很好,衣服收到了，穿了几天才来评价的，做工很好，没有多余线头，穿着很舒服
26,做工精细,衣服收到了，穿了挺合身的，质量非常好，亚麻面料柔软舒适，版型时尚好看，做工精细，性价比很高
27,面料很好,我的身高体重：165  65尺码大小：l面料质感：很好面料类型：棉的
27,面料很很好,衣服面料很好，摸着很舒服，穿着身上很漂亮，很透气
29,很好看,很好看，穿着很舒服，面料不起，球很满意，上身效果非常好，做工精细，款式时尚百搭。
27,面料很舒服,物流很快，质量很好，面料很舒服，大方得体。
35,速度很快,衣服收到了，物流速度很快，试穿了下大小合适，感觉质量还算可以，穿着起来还算是舒服的
27,面料很舒服,物流很快啊！昨天下午下的单 今天中午就到了尺寸刚好 面料很舒服
27,面料很舒服,物流很快相当不错，相当奈斯，上身效果非常修身，面料也很舒服，一黑一白百搭啊。应该会回购的，值得拥有，挺有弹性的，很满意。
27,面料很舒服,衣服面料很好，摸着很舒服，穿着身上很漂亮，很透气
25,掉色缩水没有,衣服收到了穿的很舒服，摸起来很舒服，洗过后没有掉色缩水，性价比超高
26,做工精细,衣服收到了很满意，链料子很舒服，价格实惠做工精细推荐购买。
27,面料类型纯棉,面料类型：纯棉，满意。
26,手感不错,衣服手感不错，应该是纯棉的，码准。宽松版。本人165
29,看起来挺漂亮,看起来挺漂亮，效果很好
27,面料摸起来感觉也很好,衣服大小刚好合适面料摸起来感觉非常好，穿着也很舒服外观时尚，透气性也不错，出去玩不会觉得闷
27,面料摸着舒服,面料摸着舒服，做工精细，没有多余的线头，物流速度很快，上身效果很好，质量很好，版型好看。
29,上身效果很好,面料摸着舒服，做工精细，没有多余的线头，物流速度很快，上身效果很好，质量很好，版型好看。
26,线头没有,衣服透气性很强，面料材质很好，做工精细，没有线头
27,面料亲肤,大品牌，值得信赖，面料亲肤，做工精细，细节用心，很好
13,洗了不变,衣服洗了不变！变大！变大！
5,颜色不正,衣服小，与尺码不匹配，颜色也不正，退了。
17,颜色倒还行,衣服颜色，手摸着料子倒还行，但是没有口袋 不方便。衣领没有牌子不知道为什么？
5,颜色不对,衣服颜色不对，袖子容易扩大
17,颜色不符合,衣服颜色和商家图片不符合，和客服沟通，发图片，发视频都是骗人的忙，没诚信的商家合作，差，差，差
17,颜色有出入,衣服颜色与照片有出入
17,样子可以,衣服样子可以质量不强
27,面料柔软,面料柔软，做工精细，款式新颖，穿着时尚得体，值得信赖的品牌，5分好评
29,款式好看，,t恤收到了，质量很好，款式很好看，穿上很舒服。
18,兜呀怎么没,衣服怎么没个兜呀。这设计也太无语了吧，最起码设计个兜，这也太为了省事了吧。
29,款式很好看,跟顺丰一样的速度。衣服是正品，有保障，比外面实体店卖的便宜许多，我按照网店里面的选的尺寸，买回来到手试穿了，款式很好看，上身效果非常好，很薄，很适合夏天穿着。材料不错，特别喜欢。小伙伴们值得拥有，穿着清爽啦。
10,退货不给退款,退货到货不给退款
23,发货一大一小,衣服质量不评价，发货人请长点心，拍同款大小尺码，发两件一大一小也是佩服
17,型的完全没有,衣服质量差，完全没有型的。买回来都不想穿
29,款式简单好看,款式简单好看，衣服质量不错，穿着挺帅气的，料子很好。
5,上身效果不怎么样,衣服质量还行，就是上身效果不怎么样，特别是两只袖子太肥了，袖口还特别大。
7,客服不上,衣服质量很不好，开线出逢，练习客服不上，标准的无奈。
4,吊牌没有标注,商品详情页没有标注是否有无吊牌
29,款式简洁大方,纯棉面料，穿着舒适透气，尺码标准合适，款式简洁大方，很赞
27,面料柔软舒适,T恤收到了，质量很好，做工精细，面料柔软舒适，上身效果很好。
29,上身效果很好,T恤收到了，质量很好，做工精细，面料柔软舒适，上身效果很好。
7,联系不睬,衣服质量很差、并且脏的联系也不睬
27,面料柔软舒适,尺码合适，面料柔软舒适
22,问题都解决了,出现了一些问题，不过都解决了
32,客服态度很好,客服羊羊服务态度很好，很有耐心，好评
27,面料柔软舒适,衣服收到了，穿了挺合身的，质量非常好，亚麻面料柔软舒适，版型时尚好看，做工精细，性价比很高
29,版型时尚好看,衣服收到了，穿了挺合身的，质量非常好，亚麻面料柔软舒适，版型时尚好看，做工精细，性价比很高
26,版型时尚好看,衣服收到了，穿了挺合身的，质量非常好，亚麻面料柔软舒适，版型时尚好看，做工精细，性价比很高
18,京东太差,衣服质量太差，有损京东的口碑
7,客服人员爱答不理,衣服质量特别差。客服人员还是爱答不理的，也不第一时间处理问题。拖着时间给你耗着
18,口袋没有,衣服质量一般，衣服没有口袋，商家服务态度真差，货发之前再三确认，还是发错货，无语了，说好赔偿1～3个工作日，可是就是不搭理你，问一句，半天不回复，可是后面来了节假日，一直弄了一周才赔，真是无语了。再也不见了
8,商家服务态度真差,衣服质量一般，衣服没有口袋，商家服务态度真差，货发之前再三确认，还是发错货，无语了，说好赔偿1～5个工作日，可是就是不搭理你，问一句，半天不回复，可是后面来了节假日，一直弄了一周才赔，真是无语了。再也不见了
19,回复不搭理你,衣服质量一般，衣服没有口袋，商家服务态度真差，货发之前再三确认，还是发错货，无语了，说好赔偿1～5个工作日，可是就是不搭理你，问一句，半天不回复，可是后面来了节假日，一直弄了一周才赔，真是无语了。再也不见了
29,款式简约百搭,T恤质量很好，面料柔软舒适，款式简约百搭，穿着好看。
27,面料舒适,版型还可以，颜色很正，面料舒适，同事也很喜欢，准备推荐。
27,面料特别的柔软,面料特别的柔软，透气性也很好。好评
27,面料挺好的,面料质感：挺好的，衣服没有很大味道
27,面料透气,T恤面料透气，大小合身，颜色非常喜欢，手感也不错，发货速度非常快。
26,穿了几天不起球，也不皱,已经穿了几天，不起球，也不皱
10,退款到现在,已经网上退货，到现在还不退款。自己也不跟踪！！！！
7,发货差不多一个礼拜,以把控质量为由，差不多一个礼拜才发货，结果还是件烂的
33,隐私保护实在是太好了,隐私保护做的实在是太好了，保护买家隐私。
4,吊牌全新衣服,全新衣服没吊牌
29,款式简约大方,款式简约大方，面料舒适，宽松版型，穿着凉快，大小合适，整体效果很好。
24,面料舒适,款式简约大方，面料舒适，宽松版型，穿着凉快，大小合适，整体效果很好。
15,味道臭臭,有点臭臭的味道，布料一般
29,款式简约大气,t恤质量很好是正品，纯棉材质柔软舒适透气吸汗，款式简约大气，尺码标准上身效果很好
24,尺码标准,t恤质量很好是正品，纯棉材质柔软舒适透气吸汗，款式简约大气，尺码标准上身效果很好
29,上身效果很好,t恤质量很好是正品，纯棉材质柔软舒适透气吸汗，款式简约大气，尺码标准上身效果很好
27,面料透气性强,面料质感：透气性强，贴身打底很舒服，面料舒适。
13,缩水有点,有点缩水
8,客服只有自动回复,有黑点，找客服就只有自动回复设置。无语
29,款式类型非常好,我的身高体重：178cm。正好。款式类型：非常好。上身效果：非常不错。薄厚程度：正好。材质类型：不错。
27,面料推荐,面料质感：可以，推荐，穿在身上很舒适
24,穿在身上很舒适,面料质感：可以，推荐，穿在身上很舒适
5,板形差得没朋友,又一次买南极人，又一次失望，这衣服的板形差得没朋友了，袖口开得像裤脚，还短一截，身体必须长成手短，身短，但身体要宽，南极人真的是劣质品的代名词。
29,款式漂亮,款式漂亮，做工精细，面料柔软，质量很好，不起球不掉色
29,款式时尚,材质柔软，穿着非常舒服，做工不错，没有异味，大小非常合适，款式时尚，质量非常棒。
27,面料质感贴身柔顺,我的身高体重：170，70。尺码大小：L面料质感：非常贴身柔顺面料类型：棉
8,态度敷衍,与商家联系好数量和各衣服尺码，依然发错。客服解决问题态度敷衍。
5,颜色不符,与图片颜色不符，@啊这是
29,款式适合各个年龄穿着,材质：材质上乘摸到很柔软不错版型：款式适合各个年龄穿着
9,信息泄露,韵达快递泄露了我的快递单号和物流位置信息，有心之人利用该信息谎称丢件，要引导我对快件进行丢件理赔处理。
9,隐私没有,在差评区看了一圈发现不是我一个吐槽他家包装没有隐私。
9,短信,在该店铺下单后就使用私人号码给我本人发送短信
9,个人信息,在没有经过本人允许、授权下，强行投保飞铁保PIUS，想知道怎么得到的个人信息？
27,摸起来很有质感,摸起来很有质感，穿起来也挺不错，尺码标准！送货送货速度很快！
24,尺码标准,摸起来很有质感，穿起来也挺不错，尺码标准！送货送货速度很快！
35,送货送货速度很快！,摸起来很有质感，穿起来也挺不错，尺码标准！送货送货速度很快！
27,摸着手感不错,面料质感：穿上刚刚好，，很舒服，料子也好，摸着手感不错
9,电话太吓人了,诈骗电话，知道去过广州，说我主卡手机号涉嫌发有关yq问题。还知道本人身份证，太吓人了。报警吧。​
29,款式挺好的,款式挺好的，唯一可惜没有口袋，
8,人工服务机械式回复,，找他家的人工服务还**都是机械式回复。都是那几句。
29,款式新颖好看,款式新颖好看，值得购买，有喜欢的可以下单，真心不错，推荐?
29,色差没有,版型好，没有色差，显瘦，百搭，上身效果好。。
17,颜色灰中带粉,这个颜色灰中带粉，根本不是银灰
15,质感粗糙,这个质感粗糙又很薄啊
13,开线洗一次,这个质量不说了，洗一次就开线了
9,电话肯定又被卖了,这几天我接了好几个手游推广的电话，我就觉得我肯定又被卖了​
29,色差没有,收到了，颜色很正，没有色差，款式百搭，很满意的一次购物。
5,老气,这叫T恤？我看应该叫老年背心吧 给我爸穿都嫌老气 跟图片色差相距太大
9,骚扰电话,这两天接到十余个骚扰电话，接通都是升学教育退费的，当初报名工作人员力推贷款
24,摸着手感非常的不错,摸着手感就非常的不错，已经下水洗了的，也没有出现掉色的情况。
27,没有出现掉色,摸着手感就非常的不错，已经下水洗了的，也没有出现掉色的情况。
27,全棉,计划今天送达，昨晚快递小哥就送到了，很快。确实全棉，柔软舒适，薄厚适中，试穿大小也合适，愉快的购物体验。
27,全棉舒服,T恤衫是全棉的，穿着舒服，做工比较精致，没有多余的线头，上身效果很好看，时尚百搭
26,做工比较精致,T恤衫是全棉的，穿着舒服，做工比较精致，没有多余的线头，上身效果很好看，时尚百搭
29,上身效果很好看,T恤衫是全棉的，穿着舒服，做工比较精致，没有多余的线头，上身效果很好看，时尚百搭
18,防晒能力一般啊,这玩意儿防晒能力一般啊，真是晒死我了
5,版型还能再大点嘛,这袖口还能再大点嘛？？！！版型师脑袋了！
5,图片差别有点大,这衣服好像跟图片差别有点大，图片果然只供参考
29,上身效果不错,物美价廉，上身效果不错。
15,面料一般般,这衣服面料  只是一般般而已没有那么光滑  穿着还行
17,塑料感,这衣服透着浓浓的塑料感，low
5,衣服好难看,这衣服真的好难看
27,是纯棉,是纯棉的！
29,上身效果非常不错,上身效果非常不错，个性时尚，很满意。
29,上身效果非常好,上身效果：非常好
5,好难看,一件大，一件小，好难看
5,颜色垃圾,真的服了，衣服都送错了，我都搞不懂那么明显颜色都看不出来，垃圾。
29,上身效果非常舒服,上身效果：非常舒服，款式类型：很时尚穿着出门很帅气
4,吊牌漏发,得物检验不合格+漏发商品吊牌
27,是真材实料,是真材实料，好评。
8,机器人最生气,真的是最生气的一次购物，东西都没有收到，上面显示已签收，问客服两天都是一直都是机器人给我服务
17,看起来廉价塑料感,皱巴巴的，看起来比雨衣还要有廉价塑料感，不太想穿出去
29,上身效果好极了,上身效果好极了推荐购买。
7,客服无人应答,真是垃圾，买完就降价，有问题找客服无人应答。
33,隐私的工作做的很好,隐私的工作做的很好，大家可以放心买
29,上身效果很不错,上身效果：上身效果也很不错
18,口袋不好放,只能说太会省了 好歹配个口袋 放个东西就不好放
13,变形一般般,只能说一般般，白色的比较差，没几次就领子变形
23,送货上门不错,质量不错而且会送货上门，听说京东购物都是送货上门的，这点不错
29,上身效果很好,上身效果很好，款式百搭时
29,上身效果很好,给我老公买的衣服，上身效果很好
24,面料摸着舒服,面料摸着舒服，做工精细，没有多余的线头，物流速度很快，上身效果很好，质量很好，版型好看。
26,做工精细,面料摸着舒服，做工精细，没有多余的线头，物流速度很快，上身效果很好，质量很好，版型好看。
35,物流速度很快,面料摸着舒服，做工精细，没有多余的线头，物流速度很快，上身效果很好，质量很好，版型好看。
29,上身效果很好,面料摸着舒服，做工精细，没有多余的线头，物流速度很快，上身效果很好，质量很好，版型好看。
10,退货连续联系两天,连续联系两天了，才同意退货
10,退货不满意,说要补我5元，我没要，想退货，可怜我这里寄快递太困难
5,袖口差,质量不行，袖口就像裤管那么大。差
