labels	key_words	review
3FOOD#QUALITY	food	"Just straight up cheap, good food."
3RESTAURANT#GENERAL	Faan	"Faan is sooo good."
3FOOD#QUALITY	pad thai	"The best pad thai i've ever had."
3AMBIENCE#GENERAL	design	"The design and atmosphere is just as good."
3DRINKS#PRICES	bottles of wine	"bottles of wine are cheap and good."
3RESTAURANT#GENERAL	NULL	"What more could you want?"
1FOOD#QUALITY	food	"The food was actually aweful."
1FOOD#QUALITY	NULL	"I'm not picky - but it was actually gross."
1FOOD#QUALITY	mussles	"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting."
3AMBIENCE#GENERAL	atmosphere	"Nice atmosphere, the service was very pleasant and the desert was good."
1RESTAURANT#GENERAL	NULL	"Wouldn't recomend it for dinner!"
3RESTAURANT#MISCELLANEOUS	NULL	"This is the perfect date spot for Williamsburg couples."
3AMBIENCE#GENERAL	jukebox	"The jukebox plays everything from Italian Opera to The Strokes."
3FOOD#QUALITY	food	"The food is amazing, rich pastas and fresh doughy pizza."
3AMBIENCE#GENERAL	vibe	"Best of all is the warm vibe, the owner is super friendly and service is fast."
2RESTAURANT#MISCELLANEOUS	NULL	"If only they delivered, they'd make a mint!"
3DRINKS#QUALITY	drinks	"go here for the drinks!"
3DRINKS#QUALITY	drinks	"the drinks are amazing and half off till 8pm."
3SERVICE#GENERAL	Usha	"Ask for Usha, the nicest bartender in manhattan."
3DRINKS#QUALITY	sassy lassi	"My fav was the sassy lassi..."
3FOOD#QUALITY	roti rolls	"This is an amazing place to try some roti rolls."
3FOOD#QUALITY	Unda (Egg) rolls	"I really recommend the very simple Unda (Egg) rolls."
3FOOD#QUALITY	spices	"Delicate spices, onions, eggs and a kick-ass roti."
3FOOD#QUALITY	NULL	"Amazing!"
3AMBIENCE#GENERAL	Toons	"Toons has recently been redone, so it's now a very attractive space."
3FOOD#QUALITY	food	"The food's as good as ever."
3FOOD#QUALITY	Thai food	"In an area sadly lacking in decent Thai food, this is one of the best spots."
3AMBIENCE#GENERAL	decor	"Went here last night - nice decor, good service, but the food was surprisingly excellent."
3FOOD#STYLE_OPTIONS	portions	"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people."
3RESTAURANT#GENERAL	NULL	"Can't wait to go back."
3FOOD#QUALITY	drumsticks over rice	"Best drumsticks over rice and sour spicy soup in town!"
3FOOD#QUALITY	Beef noodle soup	"Beef noodle soup is good as well."
3SERVICE#GENERAL	service	"The service is good and the resturant is clean."
3FOOD#QUALITY	Taiwanese food	"Best Taiwanese food in NY!"
3RESTAURANT#GENERAL	Rao's	"I have been to Rao's probably 15 times the past 3 years and it keeps getting better."
3RESTAURANT#GENERAL	NULL	"For those that go once and don't enjoy it, all I can say is that they just don't get it."
3SERVICE#GENERAL	service	"Rao's has the best service and atmosphere in NYC."
2RESTAURANT#MISCELLANEOUS	NULL	"Good luck getting a table."
3RESTAURANT#GENERAL	place	"My roommate and I LOVE this place."
3AMBIENCE#GENERAL	outdoor seating	"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me."
3AMBIENCE#GENERAL	Indoor	"Indoor was very cozy and cute."
3FOOD#STYLE_OPTIONS	portion	"The portion sizes here are huge, and the sushi is good."
3SERVICE#GENERAL	Staff	"Staff is very accomodating."
3FOOD#QUALITY	dumplings	"Excellent dumplings served amid clean, chic decor."
3FOOD#QUALITY	$10 10-piece dim sum combo	"I got the $10 10-piece dim sum combo, every bite of which was great."
1FOOD#PRICES	NULL	"But $1 for each small piece???"
1FOOD#PRICES	NULL	"Not worth it."
1RESTAURANT#GENERAL	NULL	"I won't go back unless someone else is footing the bill."
3AMBIENCE#GENERAL	decor	"The decor is very simple but comfortable."
3FOOD#QUALITY	food	"The food was delicious but do not come here on a empty stomach."
1FOOD#STYLE_OPTIONS	portions	"The portions are small but being that the food was so good makes up for that."
3FOOD#QUALITY	crabmeat lasagna	"You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert."
3SERVICE#GENERAL	staff	"The staff there is very attentive and down to earth."
3RESTAURANT#GENERAL	NULL	"I loved it and would go again."
3FOOD#QUALITY	Indian food	"Great Indian food and the service is incredible."
3SERVICE#GENERAL	owner	"The owner truly caters to all your needs."
3SERVICE#GENERAL	NULL	"When family came in he gave them apps to test their palets, and then ordered for them."
3SERVICE#GENERAL	NULL	"Everyone was more then happy with his choices."
3FOOD#QUALITY	food	"Great food and the prices are very reasonable."
3FOOD#QUALITY	food	"The food here does a great service to the name (Cantonese that is...)."
3FOOD#QUALITY	egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork	"I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork."
3FOOD#QUALITY	dish	"This dish is my favorite and I always get it when I go there and never get tired of it."
3FOOD#QUALITY	congee	"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread."
3FOOD#QUALITY	Chinese food	"Simply some good tasting Chinese food at incredible prices..."
1SERVICE#GENERAL	Service	"Service is not what you are coming here for..."
3RESTAURANT#GENERAL	Big Wong	"Big Wong is a great place to eat and fill your stomach."
3AMBIENCE#GENERAL	jazz duo	"whoever the jazz duo was, they were on POINT."
3AMBIENCE#GENERAL	music	"good music, great food, speedy service affordable prices."
3DRINKS#QUALITY	wine by the glass	"even the wine by the glass was good."
2LOCATION#GENERAL	NULL	"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
3FOOD#QUALITY	Japanese Tapas	"Consistently good Japanese Tapas."
3DRINKS#QUALITY	drinks	"Always good drinks and service is pretty good;"
3AMBIENCE#GENERAL	Atmosphere	"Atmosphere is nice and relaxed too..."
3RESTAURANT#MISCELLANEOUS	place	"A great place to meet up for some food and drinks...  "
3FOOD#QUALITY	Yakitori (bbq meats)	"Yakitori (bbq meats) is tasty too."
1FOOD#QUALITY	fish	"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
1FOOD#PRICES	fish	"Price and quality of fish alone will keep us from making a return visit."
1FOOD#QUALITY	chef	"Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing."
1RESTAURANT#GENERAL	NULL	"No thanks!!!"
3RESTAURANT#GENERAL	place	"This place, which is only a few months old, is perhaps Queens' biggest secret!"
3AMBIENCE#GENERAL	decor	"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
1SERVICE#GENERAL	waiter	"We were seated outside and the waiter spilled red wine and hot tea on myself and my date."
1SERVICE#GENERAL	NULL	"We were then shooed inside."
1SERVICE#GENERAL	waiter	"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so."
1RESTAURANT#GENERAL	NULL	"We left, never to return."
1FOOD#PRICES	food	"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care."
1SERVICE#GENERAL	service	"I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side."
2FOOD#QUALITY	food	"The food is okay and the prices here are mediocre."
3FOOD#QUALITY	food	"Baluchi's has solid food and a nice decor at reasonable prices."
1SERVICE#GENERAL	manager	"The only problem is that the manager is a complete incompetent."
1SERVICE#GENERAL	service	"He offers subpar service and has no personality."
1SERVICE#GENERAL	NULL	"In fact, it appears he is going to go postal at any moment."
1SERVICE#GENERAL	service	"There is no excuse for such lousy service!"
2FOOD#QUALITY	nigiri	"I have never before eaten 40 pieces of relatively good nigiri."
3FOOD#STYLE_OPTIONS	NULL	"You can do it here."
3FOOD#PRICES	all you can eat sushi	"$20 for all you can eat sushi cannot be beaten."
3RESTAURANT#GENERAL	Areo	"I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there."
3SERVICE#GENERAL	servers	"Most of the servers are very attentive, friendly and quite attractive."
3AMBIENCE#GENERAL	vibe	"The vibe is very relaxed and cozy, service was great and the food was excellent!"
3RESTAURANT#GENERAL	NULL	"Me and my girls will definitely go back."
3FOOD#QUALITY	Food	"Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went."
3LOCATION#GENERAL	NULL	"I would highly recommand requesting a table by the window."
3SERVICE#GENERAL	service	"Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat."
3FOOD#QUALITY	food	"The food is great."
3FOOD#STYLE_OPTIONS	Personal pans	"Personal pans are the perfect size for those hungry nights."
3RESTAURANT#GENERAL	NULL	"I heartily recommend."
1SERVICE#GENERAL	delivery guys	"There is a downside if you're ordering in -- the delivery guys have MAJOR attitude."
1SERVICE#GENERAL	delivery guys	"Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips."
3AMBIENCE#GENERAL	scene	"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise."
3FOOD#QUALITY	pizza	"The pizza was pretty good and huge."
3RESTAURANT#PRICES	NULL	"The price very reasonable."
3FOOD#STYLE_OPTIONS	penne a la vodka	"We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally."
1FOOD#QUALITY	NULL	"I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine."
1FOOD#QUALITY	pasta penne	"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol"
3FOOD#QUALITY	La Rosa	"La Rosa waltzes in, and I think they are doing it the best."
3DRINKS#QUALITY	wines	"Interesting selection, good wines, service fine, fun decor."
3RESTAURANT#GENERAL	NULL	"I love it."
3RESTAURANT#GENERAL	NULL	"I plan on stopping by next week as well."
3RESTAURANT#MISCELLANEOUS	spot	"I found it on a cold night, the perfect spot to warm up."
3SERVICE#GENERAL	service	"I recieved prompt service with a smile."
3AMBIENCE#GENERAL	NULL	"To me it exemplifies Soho, cute, artsy, interesting."
3RESTAURANT#GENERAL	NULL	"Definately check it out!!!"
3RESTAURANT#GENERAL	place	"This place blew me away...by far my new favorite restaurant on the uppereast side."
3DRINKS#STYLE_OPTIONS	wine list	"The wine list is extensive and impressive."
3AMBIENCE#GENERAL	atmosphere	"LOVE the atmosphere - felt like I was in Paris."
3FOOD#QUALITY	mussels	"The mussels were fantastic and so was the dessert...definitely going to be back very soon."
3SERVICE#GENERAL	service	"I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna."
3SERVICE#GENERAL	Vittorio	"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor."
3AMBIENCE#GENERAL	Dining Garden	"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!"
3RESTAURANT#GENERAL	PLACE	"I lOVE THIS PLACE!"
3RESTAURANT#GENERAL	NULL	"Keep up the good work guys!"
3FOOD#QUALITY	meal	"I have to say I have never had a disapointing meal here."
3FOOD#QUALITY	dumplings	"We could have made a meal of the yummy dumplings from the dumpling menu."
3FOOD#QUALITY	BBQ Salmon	"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck."
3RESTAURANT#GENERAL	Al Di La	"Love Al Di La"
3RESTAURANT#GENERAL	place	"I recommend this place to everyone."
3FOOD#QUALITY	food	"Great food."
3RESTAURANT#GENERAL	NULL	"One of my favorite places in Brooklyn. "
3FOOD#QUALITY	pastas	"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing."
1FOOD#PRICES	NULL	"Overpriced and not tasty "
1FOOD#QUALITY	food	"The food here was mediocre at best. "
1FOOD#PRICES	NULL	"It was totally overpriced- fish and chips was about $15.... "
3FOOD#QUALITY	Dog	"Tasty Dog!"
3FOOD#QUALITY	dog	"An awesome organic dog, and a conscious eco friendly establishment."
3FOOD#QUALITY	NULL	"One of the best hot dogs I have ever eaten."
3RESTAURANT#GENERAL	NULL	"Can't wait to go back."
3RESTAURANT#GENERAL	Cypriot restaurant	"The Cypriot restaurant has a lot going for it."
3FOOD#QUALITY	pork souvlaki	"But the best pork souvlaki I ever had is the main thing."
3RESTAURANT#GENERAL	NULL	"Run don't walk."
3FOOD#QUALITY	Pizza	"Super YUMMY Pizza!"
3AMBIENCE#GENERAL	restaurant	"I was visiting New York City with a friend and we discovered this really warm and inviting restaurant."
3FOOD#QUALITY	eggplant pizza	"I LOOOVE their eggplant pizza, as well as their pastas!"
3FOOD#STYLE_OPTIONS	half/half pizza	"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!"
3RESTAURANT#GENERAL	NULL	"We had fun eating in there, we were there like around 3 a.m. in the morning!"
3RESTAURANT#GENERAL	NULL	"Will comeback for sure, wish they have it here in LA.."
3FOOD#QUALITY	food	"Excellent food, although the interior could use some help."
1AMBIENCE#GENERAL	space	"The space kind of feels like an Alice in Wonderland setting, without it trying to be that."
3FOOD#QUALITY	meal	"I paid just about $60 for a good meal, though :)"
3DRINKS#QUALITY	sake	"Great sake!"
3FOOD#QUALITY	Sushi	"Reliable, Fresh Sushi"
3FOOD#QUALITY	sashimi	"The sashimi is always fresh and the rolls are innovative and delicious."
3SERVICE#GENERAL	service	"Have never had a problem with service save a missing rice once."
1SERVICE#GENERAL	Delivery	"Delivery can be spot on or lacking depending on the weather and the day of the week."
1SERVICE#GENERAL	Delivery guy	"Delivery guy sometimes get upset if you don't tip more than 10%."
3FOOD#QUALITY	Sushi	"Best. Sushi. Ever."
3FOOD#QUALITY	sushi	"This place has ruined me for neighborhood sushi."
3FOOD#QUALITY	NULL	"Creative, consistent, fresh."
3FOOD#QUALITY	sashimi	"Excellent sashimi, and the millennium roll is beyond delicious."
1FOOD#PRICES	NULL	"Not cheap but very yummy."
3RESTAURANT#GENERAL	NULL	"Love it."
3RESTAURANT#GENERAL	NULL	"Very, very nice"
2LOCATION#GENERAL	place	"The place is a bit hidden away, but once you get there, it's all worth it."
3FOOD#QUALITY	food	"not only is the food"
3RESTAURANT#GENERAL	NULL	"Loved It"
3RESTAURANT#GENERAL	NULL	"We had a very nice time."
3SERVICE#GENERAL	waiter	"The waiter was attentive, the food was delicious and the views of the city were great."
3RESTAURANT#GENERAL	NULL	"I'd definitely go back again."
3AMBIENCE#GENERAL	place	"Great place to relax and enjoy your dinner"
3AMBIENCE#GENERAL	atmosphere	"There is something about their atmosphere that makes me come back nearly every week."
3RESTAURANT#MISCELLANEOUS	Place	"Place is open till late, no dress code."
3FOOD#QUALITY	food	"Good food: my favorite is the seafood spaghetti."
3RESTAURANT#GENERAL	NULL	"Highly recommended!"
3FOOD#QUALITY	food	"Excellent food for great prices"
3RESTAURANT#GENERAL	NULL	"My husband and I have been sold on this from the first visit."
3SERVICE#GENERAL	wait staff	"The wait staff is very courteous and accomodating."
1RESTAURANT#MISCELLANEOUS	space	"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food."
3RESTAURANT#GENERAL	NULL	"There are no negatives to speak of."
3RESTAURANT#GENERAL	NULL	"the bestt!"
3RESTAURANT#GENERAL	place	"my favorite place lol"
3FOOD#QUALITY	chicken pasta	"i love their chicken pasta cant remember the name but is sooo good"
2RESTAURANT#GENERAL	NULL	"its alright"
3RESTAURANT#GENERAL	place	"im not necessarily fanatical about this place, but it was a fun time for low pirces."
2FOOD#QUALITY	lobster	"lobster was good, nothing spectacular."
2RESTAURANT#GENERAL	restaraunt	"its just a fun place to go, not a five star restaraunt."
1RESTAURANT#GENERAL	NULL	"Way below average"
1FOOD#QUALITY	pizza	"I think the pizza is so overrated and was under cooked."
1SERVICE#GENERAL	staff	"Had no flavor and the staff is rude and not attentive."
1RESTAURANT#GENERAL	NULL	"Would NEVER go back"
3RESTAURANT#GENERAL	place	"I love this place"
3FOOD#QUALITY	NULL	"I wasn't here for the pizza so I can't comment on that yet but what I had was very good."
3SERVICE#GENERAL	service	"The service was quick and friendly."
3SERVICE#GENERAL	NULL	"Everyone was smiling so that made me feel welcome."
3RESTAURANT#GENERAL	restaurant	"I thought the restaurant was nice and clean."
3FOOD#QUALITY	vitello alla marsala	"I ordered the vitello alla marsala and I was pretty impressed."
3FOOD#QUALITY	veal	"The veal and the mushrooms were cooked perfectly."
3FOOD#QUALITY	potato balls	"The potato balls were not dry at all... in fact it was buttery."
1RESTAURANT#MISCELLANEOUS	NULL	"The only downside... they only take cash which is OK if you know about it ahead of time."
3RESTAURANT#GENERAL	NULL	"I'll be back for sure."
1RESTAURANT#GENERAL	PLACE	"WORST PLACE ON SMITH STREET IN BROOKLYN"
1SERVICE#GENERAL	bartender	"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers."
1RESTAURANT#GENERAL	place	"I would never recommend this place to anybody even for a casual dinner."
3RESTAURANT#GENERAL	NULL	"awesome"
3FOOD#QUALITY	food	"the food is always fresh ..."
1FOOD#PRICES	japanese food	"overpriced japanese food with mediocre service"
1RESTAURANT#GENERAL	NULL	"Went here on sat 1/26 and was disappointed."
1FOOD#STYLE_OPTIONS	Chicken teriyaki	"Chicken teriyaki had tomato or pimentos on top??"
1FOOD#QUALITY	food	"food was luke warm."
1SERVICE#GENERAL	waitress	"The waitress was not attentive at all."
1FOOD#STYLE_OPTIONS	dessert	"I was looking for banana tempura for dessert and they dont have."
1RESTAURANT#PRICES	The Four Seasons	"Not because you are The Four Seasons... 每 you are allowed to charge an arm and a leg for a romatic dinner."
3FOOD#QUALITY	food	"The food was excellent as well as service, however, I left The Four Seasons very dissappointed."
1FOOD#PRICES	dinner	"I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet."
3FOOD#QUALITY	Red Dragon Roll	"Red Dragon Roll - my favorite thing to eat, of any food group - hands down"
3RESTAURANT#GENERAL	Yamato	"Just go to Yamato and order the Red Dragon Roll."
3FOOD#QUALITY	NULL	"If you don't like it, I don't know what to tell you."
3FOOD#QUALITY	Seafood Dynamite	"The Seafood Dynamite is also otherworldly."
3FOOD#QUALITY	NULL	"I'm not even going to bother to describe it; it speaks for itself."
3FOOD#QUALITY	Sushi	"Favorite Sushi in NYC"
3AMBIENCE#GENERAL	spot	"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming."
3AMBIENCE#GENERAL	back garden area	"In the summer months, the back garden area is really nice."
3FOOD#STYLE_OPTIONS	rolls	"The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food."
3FOOD#QUALITY	Dancing, White River and Millenium rolls	"The Dancing, White River and Millenium rolls are musts."
3RESTAURANT#GENERAL	NULL	"SO GOOD"
3RESTAURANT#GENERAL	PLACE	"I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS PLACE ...)"
1FOOD#QUALITY	food	"Gross food 每 Wow-"
1FOOD#QUALITY	food	"I can't remember the last time I had such gross food in New York."
1FOOD#QUALITY	quesadilla	"My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor."
1FOOD#QUALITY	guacamole	"And $11 for a plate of bland guacamole?"
1DRINKS#QUALITY	margaritas	"Don't get me started on the margaritas, either."
1DRINKS#QUALITY	NULL	"Mine tasted like the bartender had forgotten to add the tequila."
1RESTAURANT#GENERAL	NULL	"Save your money and your time and go somewhere else."
1RESTAURANT#GENERAL	place	"Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word."
3FOOD#QUALITY	Indian Food	"Great Indian Food!"
3SERVICE#GENERAL	NULL	"When I got there the place was packed but they made sure to seat me quickly."
3FOOD#QUALITY	food	"The food was good, the place was clean and affordable."
3RESTAURANT#MISCELLANEOUS	indian place	"I noticed alot of indian people eatting there which is a great sign for an indian place!"
3RESTAURANT#GENERAL	NULL	"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized ."
3SERVICE#GENERAL	staff	"The staff is very good."
3DRINKS#STYLE_OPTIONS	drink menu	"Love their drink menu."
3AMBIENCE#GENERAL	place	"I highly recommend this beautiful place."
3RESTAURANT#MISCELLANEOUS	NULL	"Nice for one time special occasion."
3SERVICE#GENERAL	NULL	"They honored reservation on Sunday afternoon very well. "
1DRINKS#PRICES	Voss bottles of water	"We were offered water for the table but were not told the Voss bottles of water were $8 a piece."
2FOOD#QUALITY	Food	"Food was OK."
3LOCATION#GENERAL	view of river and NYC	"Nice view of river and NYC."
3RESTAURANT#GENERAL	NULL	"I come here enjoy very much with husband."
3RESTAURANT#MISCELLANEOUS	NULL	"Remind me of home."
3SERVICE#GENERAL	survice	"Great survice"
3FOOD#QUALITY	NULL	"MMMMMMMMMmmmmmm so delicious"
3AMBIENCE#GENERAL	Egyptian restaurant	"A beautifully designed dreamy Egyptian restaurant that gets sceney at night."
3FOOD#QUALITY	baba ganoush	"Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky."
3AMBIENCE#GENERAL	hookah	"Oh, and there's hookah."
3SERVICE#GENERAL	Raymond	"Raymond the bartender rocks!"
3RESTAURANT#MISCELLANEOUS	Pacifico	"Pacifico is a great place to casually hang out."
3DRINKS#QUALITY	drinks	"The drinks are great, especially when made by Raymond."
3FOOD#QUALITY	omlette for brunch	"The omlette for brunch is great..."
3FOOD#QUALITY	spinach	"the spinach is fresh, definately not frozen..."
3FOOD#QUALITY	quacamole	"quacamole at pacifico is yummy, as are the wings with chimmichuri."
1FOOD#QUALITY	chicken in the salads	"A weakness is the chicken in the salads."
1FOOD#QUALITY	NULL	"It's just average, just shredded, no seasoning on it."
1FOOD#QUALITY	portobello and asparagus mole	"Also, I personally wasn't a fan of the portobello and asparagus mole."
2FOOD#QUALITY	food	"Overall, decent food at a good price, with friendly people."
3RESTAURANT#GENERAL	Indian Restaurant	"Best Indian Restaurant in the City"
1AMBIENCE#GENERAL	Decor	"Decor needs to be upgraded but the food is amazing!"
3FOOD#QUALITY	gyros	"This small Astoria souvlaki spot makes what many consider the best gyros in New York."
3FOOD#QUALITY	food	"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected."
3FOOD#QUALITY	Greek and Cypriot dishes	"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted."
3RESTAURANT#GENERAL	restaurant	"Best restaurant in Brooklyn"
3RESTAURANT#GENERAL	NULL	"The best!"
3FOOD#QUALITY	food	"Great food, amazing service, this place is a class act."
3FOOD#QUALITY	veal	"The veal was incredible last night."
3FOOD#QUALITY	NULL	"Fresh, mind blowing flavors."
3RESTAURANT#GENERAL	place	"This place is a must visit!"
3FOOD#QUALITY	NULL	"Delicious, creative and fun."
3RESTAURANT#MISCELLANEOUS	NULL	"Got a date? Go here!"
3RESTAURANT#MISCELLANEOUS	NULL	"Every time I have a special occasion with my boyfriend I have a hard time going anywhere else."
3AMBIENCE#GENERAL	NULL	"It is so romantic."
3AMBIENCE#GENERAL	NULL	"Its dark, and cozy.. there is always jazz music playing when we go."
3AMBIENCE#GENERAL	booths	"Most of the booths allow you to sit next to eachother without looking like 'that' couple."
3FOOD#STYLE_OPTIONS	food	"The food is all shared so we get to order together and eat together."
3FOOD#QUALITY	dishes	"I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring)."
3RESTAURANT#MISCELLANEOUS	NULL	"Once you try it for a special occasion beware.. you can't stop!"
3RESTAURANT#MISCELLANEOUS	NULL	"You'll be ther for every anniversary, birthday, valentines day..."
3RESTAURANT#MISCELLANEOUS	NULL	"For a Fabulous Wedding!"
3RESTAURANT#MISCELLANEOUS	Water's Edge	"My daughter's wedding reception at Water's Edge received the highest compliments from our guests."
3AMBIENCE#GENERAL	atmosphere	"Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!"
3SERVICE#GENERAL	Service	"Service was wonderful;"
3SERVICE#GENERAL	NULL	"everyone was cheerfully cooperative and helpful."
3SERVICE#GENERAL	Paul	"Paul, the maitre d', was totally professional and always on top of things."
3RESTAURANT#GENERAL	Water's Edge	"Thank you everyone at Water's Edge."
1RESTAURANT#GENERAL	NULL	"would NOT go back."
1SERVICE#GENERAL	Service	"Service ok but unfriendly,filthy bathroom."
2LOCATION#GENERAL	view	"The high prices you're going to pay is for the view not for the food."
1DRINKS#QUALITY	bar drinks	"The bar drinks were Eh, ok to say the least."
1FOOD#QUALITY	stuff tilapia	"The stuff tilapia was horrid...tasted like cardboard."
1FOOD#QUALITY	dessert	"We thought the dessert would be better, Wrong!"
1RESTAURANT#GENERAL	NULL	"$170 down the toilet..."
1AMBIENCE#GENERAL	mens bathroom	"oh speaking of bathroom , the mens bathroom was disgusting."
1AMBIENCE#GENERAL	NULL	"The floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left."
3RESTAURANT#GENERAL	NULL	"Good Experience"
3DRINKS#STYLE_OPTIONS	wine list	"The wine list was extensive - though the staff did not seem knowledgeable about wine pairings."
1FOOD#QUALITY	bread	"The bread we received was horrible - rock hard and cold - and the free appetizer of olives was disappointing."
3FOOD#QUALITY	main course	"However, our main course was wonderful."
3FOOD#QUALITY	fish	"I had fish and my husband had the filet - both of which exceeded our expectations."
3FOOD#QUALITY	pear torte	"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions."
1SERVICE#GENERAL	waitress	"When we inquired about ports - the waitress listed off several but did not know taste variations or cost."
1SERVICE#GENERAL	NULL	"Not what I would expect for the price and prestige of this location."
3RESTAURANT#GENERAL	restaurant	"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future."
3AMBIENCE#GENERAL	seating	"short and sweet 每 seating is great:it's romantic,cozy and private."
3AMBIENCE#GENERAL	boths	"The boths are not as small as some of the reviews make them out to look they're perfect for 2 people."
3SERVICE#GENERAL	service	"The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order."
2FOOD#QUALITY	food	"The food was ok and fair nothing to go crazy."
3AMBIENCE#GENERAL	looks	"Over all the looks of the place exceeds the actual meals."
1RESTAURANT#PRICES	restaurant	"So what you really end up paying for is the restaurant not the food."
1RESTAURANT#GENERAL	NULL	"Will prob. not return but it is a great dinning experience to try atleast once."
3RESTAURANT#GENERAL	NULL	"Impressed..."
3FOOD#QUALITY	food	"Subtle food and service"
3SERVICE#GENERAL	service	"Noodle pudding is exactly the type of service and food I enjoy."
3SERVICE#GENERAL	Greg	"Servers are all different, Greg is my favorite."
3SERVICE#GENERAL	server	"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner."
3SERVICE#GENERAL	runner	"This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant."
3FOOD#PRICES	food	"Prices are fair across the board for both food and bev."
3SERVICE#GENERAL	servers	"I go out to eat and like my courses, servers are patient and never rush courses or force another drink."
3FOOD#QUALITY	dogs	"amazing fresh dogs but best of all endless toppings!!!"
3FOOD#STYLE_OPTIONS	trimmings	"this place had ALL the trimmings and i mean all."
3FOOD#STYLE_OPTIONS	NULL	"peppers, onions, relish, chilli, cheeses, you NAME it."
